image_path,crop_health
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_184.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_185.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_186.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_187.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_188.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_189.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_190.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_191.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_192.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_193.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_194.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_195.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_196.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_197.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_198.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_199.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_200.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_201.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_202.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_203.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_204.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_205.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_206.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_207.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_208.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_209.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_210.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_211.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_212.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_213.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_214.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_215.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_216.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_217.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_218.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_219.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_220.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_221.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_222.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_223.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_224.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_225.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_226.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_227.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_228.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_229.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_230.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_231.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_232.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_233.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_234.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_235.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_236.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_237.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_238.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_239.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_240.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_241.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_242.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_243.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_244.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_245.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_246.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_247.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_248.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_249.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_250.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_251.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_252.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_253.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_254.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_255.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_256.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_257.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_258.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_259.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_260.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_261.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_262.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_263.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_264.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_265.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_266.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_267.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_268.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_269.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_270.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_271.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_272.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_273.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_274.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_275.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_276.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_277.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_278.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_279.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_280.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_281.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_282.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_283.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_284.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_285.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_286.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_287.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_288.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_289.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_290.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_291.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_292.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_293.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_294.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_295.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_296.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_297.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_298.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_299.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_300.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_301.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_302.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_303.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_304.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_305.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_306.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_307.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_308.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_309.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_310.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_311.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_312.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_313.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_314.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_315.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_316.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_317.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_318.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_319.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_320.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_321.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_322.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_323.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_324.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_325.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_326.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_327.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_328.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_329.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_330.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_331.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_332.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_333.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_334.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_335.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_336.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_337.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_338.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_339.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_340.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_341.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_342.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_343.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_344.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_345.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_346.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_347.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_348.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_349.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_350.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_351.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_352.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_353.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_354.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_355.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_356.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_357.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_358.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_359.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_360.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_361.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_362.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_363.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_364.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_365.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_366.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_367.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_368.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_369.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_370.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_371.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_372.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_373.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_374.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_375.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_376.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_377.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_378.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_379.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_380.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_381.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_382.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_383.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_384.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_385.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_386.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_387.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_388.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_389.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_390.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_391.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_392.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_393.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_394.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_395.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_396.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_397.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_398.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_399.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_400.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_401.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_402.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_403.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_404.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_405.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_406.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_407.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_408.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_409.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_410.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_411.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_412.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_413.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_414.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_415.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_416.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_417.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_418.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_419.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_420.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_421.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_422.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_423.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_424.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_425.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_426.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_427.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_428.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_429.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_430.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_431.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_432.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_433.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_434.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_435.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_436.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_437.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_438.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_439.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_440.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_441.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_442.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_443.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_444.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_445.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_446.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_447.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_448.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_449.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_450.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_451.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_452.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_453.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_454.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_455.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_456.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_457.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_458.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_459.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_460.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_461.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_462.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_463.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_464.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_465.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_466.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_467.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_468.jpg,downy_mildew
