image_path,original_label,crop_health,crop,source_split
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0003ba_jpg.rf.2900c359405b9b3100f2cb004dff3889_dup467.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0004ba_jpg.rf.5ecb3caab302fbf12e8a2581f6d9bda9.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0005ba_jpg.rf.6a27f9d5f63c8de53d538acb9bd88f9d_dup305.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0008ba_jpg.rf.a2ec6fb3ed8e363e7710284393b7365f.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0008ff_jpg.rf.b3b0a54c2cf8971e2f7219ee698b1580.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0010ba_jpg.rf.0cbf77a3ec9cd335c522d9b1a8590aaf.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0011ba_jpg.rf.827cf1b0156255e1b2b00c5437918e7f_dup565.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0012ba_jpg.rf.0239ff4a03c7ba52b79188e125d38fe6_dup251.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0013ba_jpg.rf.49bcefdad208069aa008140457d8cb30.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0013sa_jpg.rf.47c0d8920172d6a16c8c2e5c41aa9372_dup314.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0013sa_jpg.rf.903d6435931a6b523634c91101900241.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0014ba_jpg.rf.cc0c5f213b42f2c102714ec4492d513c.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0015sa_jpg.rf.faa07c74ff6f430cb6b43759d1b2dec8.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0016ba_jpg.rf.1c29946015d025b8f11e7732930909c1_dup7.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0016ba_jpg.rf.ec05914f1fd08258a07bf8ab209f3275_dup347.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0017ba_jpg.rf.251f8ad6242c57c51c1cda43f9baa1e7.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab001_jpg.rf.62fe50b9a56106ea6246af2fbb8a5d1c_dup539.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0021ba_jpg.rf.befda49923a38a6d09138641ddec3863_dup521.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0023ba_jpg.rf.c0217bcb69c3a99a24b5528ded4b7a8c.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0024ba_jpg.rf.1dfa8c0d095d898590a6f7a6d5b8d953.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0025ba_jpg.rf.a80446124ea2fff1decb83bd3f0fed72.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0025ba_jpg.rf.a80446124ea2fff1decb83bd3f0fed72_dup188.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0028ba_jpg.rf.cf789f64df56683451c22f6b145312e0.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0029ba_jpg.rf.be83c228e86e98938fe0af2db8b40022_dup406.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0029ba_jpg.rf.eb1c87fcb842fda27fa9f171547799fb.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0032ba_jpg.rf.344062bc6e9e7efcc4a08cd0ec23cfc3.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0032ba_jpg.rf.344062bc6e9e7efcc4a08cd0ec23cfc3_dup365.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0032ba_jpg.rf.8b262e7fe40bc737e7459659f5d7f965.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0033ba_jpg.rf.79554039b03c39fbe85493ef3ed8b5ba.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0034ba_jpg.rf.14ccb7d42d27e3bb1c1eda717b32d8e5_dup411.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0035ba_jpg.rf.e08d9abe223dfae0ffe73e994de227da_dup297.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0036ba_jpg.rf.7dba0e31e36438313eba479c3c0736a0.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0036ba_jpg.rf.b5f5b7f1b8745fbef2f47fa90ae40952_dup394.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0038ba_jpg.rf.6bfc6d5fba0f334db0b7727c8fdf4cae.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0039ba_jpg.rf.1d98e63e39058bd6f8b241a97b5d3fef.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab003_jpg.rf.62e0106ff8ccc51d5592e1da699dd68e_dup795.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab003_jpg.rf.a19a447f397681403332367908f34713.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0040ba_jpg.rf.5d23cdd8168771810485139c8f697c5d_dup80.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0040ba_jpg.rf.fe80c6bf636c5c1136e6380eab6d29d6_dup519.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0042ba_jpg.rf.88b5f814544c47012f048ebb8fdc03a5.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0043ba_jpg.rf.4c69da24b88dd18c7ef9243a4c1af7c4.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0044ba_jpg.rf.76816141dda57b5fb632fdf246787910.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0045ba_jpg.rf.96ef6203d33ed48800411bf4f8fc9f47_dup740.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab004_jpg.rf.965ffbe3fa2d07ec8fdfcf69a859dd23_dup511.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0052ba_jpg.rf.fc86bae5745918d0145929704cb24cf8_dup354.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0054ba_jpg.rf.7af9939fcfaf66f2a489cc946c6b9753.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0057ba_jpg.rf.b46f3af415cf3e880bcaba17c0ccbdde_dup300.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0060ba_jpg.rf.11266fa6e2fb10a30e66284fa2600494.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0064ba_jpg.rf.eb064755861cbeb22c413b15e9543c2e.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0066ba_jpg.rf.2a6d5012338edb5bdecf5be6e940c2ee_dup37.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0067ba_jpg.rf.68de8f68026a3291c19822eb3a55fc1f.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0069ba_jpg.rf.2a28ba80229aeaeef08332cecbb047e0_dup104.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0071ba_jpg.rf.8bb4827244139a5a35ee803549617e5c.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0074sa_jpg.rf.e5974793147f6f68a55f93de7d15efa2_dup81.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0075sa_jpg.rf.9e844e70dcb42216bd1159817c7a969a.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0076ba_jpg.rf.13d3f52b64c07bf64a2b3fabeec0f193.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0076ba_jpg.rf.35fd8c22329ee437fdfd347263583110.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0076sa_jpg.rf.700a9f2bfd5117ce3f7b3b8e9793b6ed.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0077ba_jpg.rf.b5980d38197accc038b9fc101c1494b0.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0078ba_jpg.rf.6cfb6e7cbb890a9b223c2a86349ea05e_dup383.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0078ba_jpg.rf.732df43d3180557ff7fb7dd7e73f7acf_dup691.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0078ba_jpg.rf.732df43d3180557ff7fb7dd7e73f7acf_dup82.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab008_jpg.rf.1353a62667c938c5195ef54cf6871c9d_dup693.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab008_jpg.rf.816f1db5f8f913ac7e36aa38b23b0dc7_dup193.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab013_jpg.rf.b1a30488bf3d6310f8dd6b67f2e2c792.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0153ff_jpg.rf.eb2ca558c6726ba373aeaec510756bb1_dup172.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0154ff_jpg.rf.02d3786424340e9e178f2051f568aec5.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab0154ff_jpg.rf.45419981140f48c82213fb2748ed383a.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab015_jpg.rf.449658ca27d560af0d3d6ecb682ca00b_dup40.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab015_jpg.rf.449658ca27d560af0d3d6ecb682ca00b_dup623.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab016_jpg.rf.f4ce5b8fa5b48f53efd7385f8a6429c4_dup559.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab018_jpg.rf.cbab4da8afec702a54f52cfa2c80a386.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab018_jpg.rf.eab0a6a12dcae9e341195fe77ce9e7c9_dup100.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab025_jpg.rf.1bacaedbe30199fb6b98929c1d739d99.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab025_jpg.rf.22923e89c179f1b61eae94e0d252a2d6_dup404.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab025_jpg.rf.52253c2aea7a00323104b977e1fb44f8.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab026_jpg.rf.d115c11d0d2692b60f79048c5932fd87.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab027_jpg.rf.90f1cee02d0912c3a4ad505c16b60d36.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab028_jpg.rf.9e95d07a44e6a2c989649885b8013d98_dup155.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab028_jpg.rf.be7e45e0b703356b11eec594d53afb14.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab028_jpg.rf.be7e45e0b703356b11eec594d53afb14_dup165.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab032_jpg.rf.c210626beb3a362b5afac506fbf060ca.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab034_jpg.rf.6e2be7fe8bc0df33eddcbcf9c935a306.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab035_jpg.rf.174d0a4eb0e3e3fc6c89b292b98f53d1_dup17.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab038_jpg.rf.5a3bd590a610642aa5dc155fb583b7d9.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab040_jpg.rf.bd3cea4865a2f8b7baacd47c956e2a8b.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab041_jpg.rf.831845f148f95ad2b17827bbe1da4ad0_dup307.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab041_jpg.rf.b6bd81b02b4c088cd5d0263aee2468b4.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab041_jpg.rf.b6bd81b02b4c088cd5d0263aee2468b4_dup266.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab041_jpg.rf.b6bd81b02b4c088cd5d0263aee2468b4_dup317.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab041_jpg.rf.b6bd81b02b4c088cd5d0263aee2468b4_dup634.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab043_jpg.rf.a5e7ff0ada36dc2eb4a7d84bf95c9384_dup153.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab043_jpg.rf.a5e7ff0ada36dc2eb4a7d84bf95c9384_dup39.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab044_jpg.rf.578c11de41863ef25bfc43ae5dc29cbe.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab047_jpg.rf.14edd1f4768c99f74d06b20b2307109c_dup596.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab048_jpg.rf.5f73ff15be3b943138147df42639dfe0.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab050_jpg.rf.6521baf3b3435e14773db450a44f3751_dup106.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab050_jpg.rf.6521baf3b3435e14773db450a44f3751_dup68.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab050_jpg.rf.ab4189a564b0392f74960cb3155fd890.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab053_jpg.rf.fb85f8dfa1404dd30f639da8bd9060d7_dup259.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab054_jpg.rf.d2268ec29b5e54b7f910340a8d2c35cf_dup390.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab054_jpg.rf.f98adf790ff8c8dcfc7ea2cae85e9848_dup132.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab055_jpg.rf.19866410848dec9f2640fc5b2bcd60e4.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab057_jpg.rf.1086e47e2b076f6c972a13937296f3c0_dup237.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab060_jpg.rf.5ea4c5482ca4bc1d2df6920cd79f8ad2_dup47.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab061_jpg.rf.b622da27147ee57bc9d2f242efd43af9_dup142.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab061_jpg.rf.b622da27147ee57bc9d2f242efd43af9_dup538.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab062_jpg.rf.47a0053e313f3ffb2548ba5845ee67d5_dup124.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab064_jpg.rf.91272320279f5309e67b13da767c48dd.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab064_jpg.rf.ba52cb67c65484421378d297c51f9e85_dup603.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab066_jpg.rf.94d5e22af90bded576eaf8999e7f5535_dup296.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab069_jpg.rf.23c93ccc92d0363c07637ff6d5a82574.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab069_jpg.rf.3f2e67c0fc90cade97e73bb0e3076b6b.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab069_jpg.rf.3f2e67c0fc90cade97e73bb0e3076b6b_dup778.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab069_jpg.rf.9d231819ec876e99b549c619cd0367b0_dup195.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab071_jpg.rf.8b1c1e393394ee664cf46b69646d6632.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab073_jpg.rf.cad1c712b89ae005a09630565fb60104_dup373.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab074_jpg.rf.9c333c8297d03987b4d53e7c1c948b38_dup495.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab074_jpg.rf.a046201733da8cf6d990d45bb85c3d3f.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab076_jpg.rf.9c5add548fbd44299f8fe5753af0229d_dup250.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab076_jpg.rf.9c5add548fbd44299f8fe5753af0229d_dup470.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab077_jpg.rf.0bb473efbdf3df3168709def59418bbb_dup632.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scab\scab078_jpg.rf.8b631e1bb5ab9f4e2c721868bfafbfd6.jpg,scab,High_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0001ba_jpg.rf.98bb38501fe6713c61ec7db724b49dfe_dup713.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0002ba_jpg.rf.18c457abca3a4d43bccf29f3148b0abe_dup702.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0002ba_jpg.rf.d21a93dffcf98d3e9d335075b8bd6f97_dup524.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0003ba_jpg.rf.89f1c2d73a9fc9150e6bd0a101f4cc2d.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0003ba_jpg.rf.e3fcaaa5266a93aef6827801d54f33cb.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0004ba_jpg.rf.cc220e3a2bc8678dfd30478d893c9dec_dup93.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0005ba_jpg.rf.128bb1fd8b37dff4fbf30c9861701788_dup248.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0006ba_jpg.rf.534845cd9d50e15f761b1dee75f94e0d_dup413.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0007ba_jpg.rf.3710c4f38cb1a7cc0205348629740511_dup493.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0007ba_jpg.rf.bba852276abd15776a40e7f22167fcf4_dup531.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0008ba_jpg.rf.6ff27de6aa3017cd52e80d5e70f8317b.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0010ba_jpg.rf.692ada18879ec4ecadb00750714eea2b_dup910.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0010ba_jpg.rf.cd5dc4055a723453434ea974969771e2_dup727.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0011ba_jpg.rf.5a8272f396317d51b88fee79d4102217_dup851.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0011ba_jpg.rf.efeb655b884525a307bbe780858949a9_dup284.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0011ba_jpg.rf.efeb655b884525a307bbe780858949a9_dup862.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0012ff_jpg.rf.5994cb3100af71714fe67445f3790826_dup450.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0012ff_jpg.rf.71b8a421eb168b8630afbd2297e01030.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0012ff_jpg.rf.b6341d71f7a2e94ed0466c524946ebba_dup406.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0013ba_jpg.rf.265f5ae8238417a760aedaa366326e19_dup206.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0013ff_jpg.rf.699f97b41017fbbc38ce74721462c9b4_dup553.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0013ff_jpg.rf.699f97b41017fbbc38ce74721462c9b4_dup596.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0013ff_jpg.rf.b77f3fdab64c414daadb37b96bb680e6.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0013ff_jpg.rf.ec7000897033294901170f4086840b55.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0014ba_jpg.rf.6cbe08a2791ede27562f4f150456736e_dup179.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0014ba_jpg.rf.6cbe08a2791ede27562f4f150456736e_dup690.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0014ba_jpg.rf.f395d15e35c2acd12d9ab05147de98e0_dup160.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0014ff_jpg.rf.4c9c6a1375145fde87a775183c790ce0_dup117.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0014ff_jpg.rf.4c9c6a1375145fde87a775183c790ce0_dup224.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0014ff_jpg.rf.4c9c6a1375145fde87a775183c790ce0_dup234.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0014ff_jpg.rf.c829897d4a9b1d6b54ab6e3f14a86a80_dup682.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0015ba_jpg.rf.366e5dd970fdc34fe60fe511a2b7dbff_dup66.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0015ba_jpg.rf.d3ffb6db52c655cabdc759ca14b67ed2_dup901.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0015sa_jpg.rf.080991d8d43c7637f2de38e134a1149e_dup719.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0016ba_jpg.rf.3135e8e154c591ac0cd6fe7569772cbc_dup2.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0016ff_jpg.rf.9bd5e725b5f3249119de66957a028959_dup718.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0016ff_jpg.rf.f93b315afbf3fb3aadc2318db928f876_dup752.jpg,scorch,Moderate_Risk,guava,valid
D:\Download1\archive (5)\CNN256\CNN256\valid\scorch\scorch0016ff_jpg.rf.f93b315afbf3fb3aadc2318db928f876_dup883.jpg,scorch,Moderate_Risk,guava,valid
